Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,,,,
1582,Steak_and_Eggs_Pita,SteakandEggsPita.jpg,Pita_Pit/SteakandEggsPita.jpg,1582,"4825 W 117th St Leawood KS, 66211",66211,Pita_Pit,1,9137016587,$5.59,12111038,meat,breakfast,,meats,blue,cheese,tortillas,homemade,sauce,corn,hand,sour,freshly,roasted,chicken,steak,pulled,eggs,tomatillo,cream,,,,,,,,,,,,,,,
1583,Steak_and_Guinness_Pie,Steak_and_Guinness_Pie.jpg,Brady_s_Public_House/Steak_and_Guinness_Pie.jpg,1583,"5424 Troost Ave, Kansas City, MO 64110",64110,Brady_s_Public_House,0,8164379400,$15.00,,Meat,breakfast,breakfast,breakfast,steak,meat,potatoes,eggs,hearty,hashbrowns,pita,fried,,,,,,,,,,,,,,,,,,,,,,,
1584,Steak_Demi_Glace,Steak_Demi_Glace.jpg,Michael_Forbes_Bar_and_Grille/Steak_Demi_Glace.jpg,1584,"128 W 63rd St, Kansas City, MO 64113",66113,Michael_Forbes_Bar_and_Grille,0,8163334355,,,Meat,Dinner,English,Misc,steak,hash,beef,guinness,eggs,pie,browns,tortilla,,,,,,,,,,,,,,,,,,,,,,,
1585,Steak_Demi_Glace1,Steak_Demi_Glace1.jpg,Michael_Forbes_Bar_and_Grille/Steak_Demi_Glace1.jpg,1585,"128 W 63rd St, Kansas City, MO 64113",66113,Michael_Forbes_Bar_and_Grille,0,8163334355,,,Meat,dinner,,meats,mushrooms,beef,guinness,sauce,carrots,pie,demi,celery,pastries,glace,savory,steak,onions,bread,,,,,,,,,,,,,,,,,
1586,Steak_Gorgonzola_Rigatoni,Steak_Gorgonzola_Rigatoni.jpg,Michael_Forbes_Bar_and_Grille/Steak_Gorgonzola_Rigatoni.jpg,1586,"128 W 63rd St, Kansas City, MO 64113",66113,Michael_Forbes_Bar_and_Grille,0,8163334355,,,Meat,dinner,,meats,glace1,major,mushroom,potato,portobello,mashed,demi,asparagus,grilled,steak,teres,,,,,,,,,,,,,,,,,,,,
1587,Steak_Kabobs,Steak_Kabobs.jpg,Zoes_Kitchen/Steak_Kabobs.jpg,1587,"100 Ward Pkwy, Kansas City, MO 64112",64112,Zoes_Kitchen,0,8165312044,,,Meat,dinner,,pasta,major,mushroom,potato,portobello,rigatoni,mashed,asparagus,gorgonzola,grilled,steak,teres,,,,,,,,,,,,,,,,,,,,
1588,Steak_Roll_Ups,Steak_Roll_Ups.jpg,Zoes_Kitchen/Steak_Roll_Ups.jpg,1588,"100 Ward Pkwy, Kansas City, MO 64112",64112,Zoes_Kitchen,0,8165312044,,,meat,dinner,,meats,sauteed,marinated,cheese,sauce,blue,mushrooms,garlic,tomato,breadcrumbs,crumbled,kabobs,steak,onions,toasted,red,cream,,,,,,,,,,,,,,,
1589,Steak_Stack,Steak_Stack.jpg,Zoes_Kitchen/Steak_Stack.jpg,1589,"100 Ward Pkwy, Kansas City, MO 64112",64112,Zoes_Kitchen,0,8165312044,,,meat,Lunch,,meats,tomato,pepper,potatoes,yellow,ups,skewers,grilled,steak,roll,red,,,,,,,,,,,,,,,,,,,,,
1590,Steam_Dumplings,Steam_Dumplings.jpg,Lulu_s_Thai_Noodle_Shop/Steam_Dumplings.jpg,1590,"2701 W 47th St, Westwood, KS 66205",66205,Lulu_s_Thai_Noodle_Shop,0,9136775858,,,meat,lunch,,meats,cheese,wraps,tortilla,mexican,meat,steak,stack,,,,,,,,,,,,,,,,,,,,,,,,
1591,Steamed_Chicken_and_Shrimp_Vegetables_,Steamed_Chicken_and_Shrimp_Vegetables.jpg,China_One_Express/Steamed_Chicken_and_Shrimp_Vegetables.jpg,1591,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$10.95,6813166,Meat,lunch,,appetizer,tomato,butter,salad,potato,dumplings,mayo,grilled,steak,steam,,,,,,,,,,,,,,,,,,,,,,
1592,Steamed_Chicken_and_Shrimp_Vegetables_Lunch_Special,Steamed_Chicken_and_Shrimp_Vegetables.jpg,China_One_Express/Steamed_Chicken_and_Shrimp_Vegetables.jpg,1592,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$7.00,9196176,Meat,Dinner,Chinese,meats,,pork,oil,steamed,onion,egg,vegetables,ginger,shrimp,sesame,green,soy,garlic,cabbage,sauce,chicken,,,,,,,,,,,,,,,
1593,Steamed_Chicken_and_Vegetables_,Steamed_Chicken_and_Vegetables.jpg,China_One_Express/Steamed_Chicken_and_Vegetables.jpg,1593,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$9.60,6813161,Meat,Lunch,Chinese,meats,steamed,cauliflower,vegetables,carrots,peas,shrimp,lunch,peanuts,chicken,sauce,broccoli,,,,,,,,,,,,,,,,,,,,
1594,Steamed_Chicken_and_Vegetables_Lunch_Special,Steamed_Chicken_and_Vegetables.jpg,China_One_Express/Steamed_Chicken_and_Vegetables.jpg,1594,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$6.45,9196156,Meat,Dinner,Chinese,meats,,steamed,cauliflower,vegetables,carrots,peas,shrimp,peanuts,chicken,sauce,broccoli,,,,,,,,,,,,,,,,,,,,
1595,Steamed_Dumplings,Steamed_Dumplings.jpg,Lulu_s_Thai_Noodle_Shop/Steamed_Dumplings.jpg,1595,"2701 W 47th St, Westwood, KS 66205",66205,Lulu_s_Thai_Noodle_Shop,0,9136775858,,,Meat,Lunch,Chinese,meats,steamed,vegetables,carrots,peas,lunch,chicken,rice,sauce,broccoli,,,,,,,,,,,,,,,,,,,,,,
1596,Steamed_Mini_Buns,Steamed_Mini_Buns.jpg,Sichuan_Dynasty/Steamed_Mini_Buns.jpg,1596,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003418,Meat,lunch,,appetizer,steamed,dumplings,carrots,peas,chicken,rice,sauce,broccoli,,,,,,,,,,,,,,,,,,,,,,,
1597,Steamed_Mini_Buns,Steamed_Mini_Buns1.jpg,Sichuan_Dynasty/Steamed_Mini_Buns1.jpg,1597,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003418,meat,Dinner,asian,appetizer,mini,pork,oil,steamed,onion,egg,ginger,sesame,buns,green,soy,garlic,cabbage,sauce,,,,,,,,,,,,,,,,,
1598,Steamed_Mussels,Steamed_Mussels.jpg,Potpie/Steamed_Mussels.jpg,1598,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,,,meat,Dinner,asian,appetizer,dumplings,mini,pork,steamed,buns,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,Steamed_Mussels,Steamed_Mussels1.jpg,Potpie/Steamed_Mussels1.jpg,1599,"904 Westport Rd Kansas City, MO 64111",64111,Potpie,0,8165612702,,,meat,lunch,,appetizer,dumplings,mussels,pork,steamed,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,Stockyard_Fries,Stockyard_Fries.jpg,Beer_Kitchen/Stockyard_Fries.jpg,1600,"435 Westport Rd, Kansas City, MO 64111",64111,Beer_Kitchen,0,8163894180,,,vegetarian,lunch,,appetizer,muscles,steamed,shellfish,healthy,mussels,chewy,fried,,,,,,,,,,,,,,,,,,,,,,,,
1601,Stockyard_Pizza,Stockyard_Pizza.jpg,Artego_Pizza/Stockyard_Pizza.jpg,1601,"900 W 39th St, Kansas City, MO 64111",64111,Artego_Pizza,0,8169604787,,,meat,dinner,,appetizer,steamed,shells,seafood,fries,slimy,stockyard,orange,suck,,,,,,,,,,,,,,,,,,,,,,,
1602,Stracciatella,Stracciatella.jpg,Andre_s_Confiserie_Suisse/Stracciatella.jpg,1602,"5018 Main St, Kansas City, MO 64112",64112,Andre_s_Confiserie_Suisse,0,8165613440,,,meat,lunch,italian,pizza,meat,parsley,plentiful,salty,greasyy,stockyard,ketchup,pizza,,,,,,,,,,,,,,,,,,,,,,,
1603,Strawberries_and_Buttermilk,Strawberries_and_Buttermilk.jpg,The_Oliver/Strawberries_and_Buttermilk.jpg,1603,"4807 Jefferson St, Kansas City, MO 64112",64112,The_Oliver,0,8163842500,,,vegetarian,Dessert,,,sausage,stracciatella,beef,bacon,salami,pepperoni,ground,,,,,,,,,,,,,,,,,,,,,,,,
1604,Strawberry_Mochi_Ice_Cream,Strawberry_Mochi_Ice_Cream.jpg,Friends_Sushi_and_Bento_Place/Strawberry_Mochi_Ice_Cream.jpg,1604,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,,,vegetarian,dessert,dessert,dessert,sweet,vanilla,ice,chocolate,buttermilk,strawberries,treat,cold,cream,,,,,,,,,,,,,,,,,,,,,,
1605,Strawberry_Poptart,Strawberry_Poptart.jpg,Crows_Coffee/Strawberry_Poptart.jpg,1605,"304 E 51st St, Kansas City, MO 64112",64112,Crows_Coffee,0,8168207502,,,vegetarian,Dessert,dessert,dessert,strawberry,sweet,mochi,ice,buttermilk,pastry,mint,milk,cream,,,,,,,,,,,,,,,,,,,,,,
1606,Strawberry_tart,Strawberry_tart.jpg,Bloom_Baking_Company/Strawberry_tart.jpg,1606,"15 E 3rd St, Kansas City, MO 64106",64106,Bloom_Baking_Company,0,8162838437,,,Vegetarian,Breakfast,Breakfast,breakfast,pink,mochi,frozen,sweet,sugar,strawberry,cold,poptart,cream,,,,,,,,,,,,,,,,,,,,,,
1607,Street_Corn,Street_Corn.jpg,KC_Taco_Company/Street_Corn.jpg,1607,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$3.50,,vegetarian,dessert,dessert,dessert,sprinkles,sweet,strawberry,strawberries,frosting,poptart,tart,,,,,,,,,,,,,,,,,,,,,,,,
1608,Street_Corn,Street_Corn1.jpg,KC_Taco_Company/Street_Corn1.jpg,1608,"520 Walnut St, Kansas City, MO 64106",64106,KC_Taco_Company,0,8162145390,$3.50,,Vegetarian,Lunch,Mexican,Appetizer,bite-sized,flower,corn,vanilla,strawberry,street,syrup,blueberry,,,,,,,,,,,,,,,,,,,,,,,
1609,Street_Noodles,Street_Noodles.jpg,PF_Chang_s/Street_Noodles.jpg,1609,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,,,Vegetarian,Lunch,Mexican,Appetizer,cheese,street,corn,cob,chili,lime,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Street_Tacos,Street_Tacos1.jpg,TiKiTaco/Street_Tacos1.jpg,1610,"1710 W 39th St, Kansas City, MO 64111",64111,TiKiTaco,0,8164893686,,,,,,pasta,cheese,street,corn,cob,chili,noodles,lime,,,,,,,,,,,,,,,,,,,,,,,,
1611,Street_Tacos,Street_Tacos2.jpg,TiKiTaco/Street_Tacos2.jpg,1611,"1710 W 39th St, Kansas City, MO 64111",64111,TiKiTaco,0,8164893686,,,Meat,lunch,,taco,street,tacos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Street_Tacos,Street_Tacos3.jpg,TiKiTaco/Street_Tacos3.jpg,1612,"1710 W 39th St, Kansas City, MO 64111",64111,TiKiTaco,0,8164893686,,,Meat,lunch,,taco,asada,short,street,beef,fish,vampire,blackened,carnitas,baja,chicken,chipotle,taco,grilled,korean,tacos,rib,white,,,,,,,,,,,,,,
1613,Street_Tacos,Street_Tacos.jpg,Yard_House/Street_Tacos.jpg,1613,"1300 Main St Ste 124.1A, Kansas City, MO 64105",64105,Yard_House,0,8165270952,,,Meat,lunch,,taco,asada,pork,street,onion,shredded,al,pastor,carne,cilantro,chicken,tacos,,,,,,,,,,,,,,,,,,,,
1614,Stuffed_French_Toast,Stuffed_French_Toast.jpg,Le_Peep/Stuffed_French_Toast.jpg,1614,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$8.89,11082086,Meat,lunch,,taco,asada,pork,street,onion,shredded,al,pastor,carne,cilantro,chicken,tacos,,,,,,,,,,,,,,,,,,,,
1615,Stuffed_French_Toast,Stuffed_French_Toast1.jpg,Le_Peep/Stuffed_French_Toast1.jpg,1615,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$8.89,11082086,Vegetarian,breakfast,breakfast,breakfast,toast,beef,french,stuffed,chicken,ground,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Stuffed_French_Toast,Stuffed_French_Toast2.jpg,Le_Peep/Stuffed_French_Toast2.jpg,1616,"7218 College Blvd. Overland Park KS, 66210",66210,Le_Peep,1,9136619441,$8.89,11082086,Vegetarian,breakfast,breakfast,breakfast,toast,cheese,lemons,sweet,vanilla,french,sugar,strawberries,oranges,stuffed,powdered,ricotta,butter,cream,,,,,,,,,,,,,,,,,
1617,Sugar_Cookie,Sugar_Cookie.jpg,Schlotzsky_s/Sugar_Cookie.jpg,1617,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,Vegetarian,breakfast,breakfast,breakfast,toast,cheese,lemons,sweet,vanilla,french,sugar,strawberries,oranges,stuffed,powdered,ricotta,butter,cream,,,,,,,,,,,,,,,,,
1618,Summer_Fruit_Pie,Summer_Fruit_Pie.jpg,Brady_s_Public_House/Summer_Fruit_Pie.jpg,1618,"5424 Troost Ave, Kansas City, MO 64110",64110,Brady_s_Public_House,0,8164379400,$7.00,,vegetarian,dessert,dessert,dessert,toast,cheese,blueberries,lemons,sweet,vanilla,french,sugar,strawberries,cookie,oranges,stuffed,powdered,ricotta,cream,,,,,,,,,,,,,,,,
1619,Sunflower_Salad_add_Chicken,Sunflower_Salad_add_Chicken.jpg,Char_Bar/Sunflower_Salad_add_Chicken.jpg,1619,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,,,Vegetarian,Dessert,Dessert,Dessert,,summer,cookies,sweet,pie,sugar,fruit,,,,,,,,,,,,,,,,,,,,,,,,
1620,Super_Nacho,Super_Nacho.jpg,The_Drunken_Worm/Super_Nacho.jpg,1620,"1405 W 39th St, Kansas City, MO 64111",64111,The_Drunken_Worm,0,8163267209,,,vegetarian,dinner,,salad,salad,sunflower,sweet,pie,sugar,add,fruits,powdered,chicken,berries,,,,,,,,,,,,,,,,,,,,,
1621,Supreme_Pizza_small,Supreme_Pizza_small.jpg,Suteras_Shawnee/Supreme_Pizza_small.jpg,1621,"22716 Midland Dr Shawnee KS, 66226",66226,Suteras_Shawnee,1,9136673000,$8.75,10804450,Meat,Other,,nachos,nacho,super,apple,sunflower,spring,carrots,mix,seeds,grapes,vinaigrette,craisins,red,mustard,,,,,,,,,,,,,,,,,,
1622,Surf_and_Turf,Surf_and_Turf.jpg,Cooper_s_Hawk/Surf_and_Turf.jpg,1622,"4686 Broadway St Kansas City, MO 64112",64112,Cooper_s_Hawk,0,8165311500,,,meat,lunch,italian,pizza,poblano,cheese,pepper,jalapeno,onion,brisket,supreme,black,chorizo,small,beans,white,pizza,chips,cream,,,,,,,,,,,,,,,,
1623,Surf_and_Turf,Surf_and_Turf.jpg,PF_Chang_s/Surf_and_Turf.jpg,1623,"102 W 47th St, Kansas City, MO 64112",64112,PF_Chang_s,0,8169319988,,,vegetarian,dinner,,meats,surf,cheese,supreme,mushrooms,peppers,turf,,,,,,,,,,,,,,,,,,,,,,,,,
1624,Surf_and_Turf_Sandwich,Surf_and_Turf_Sandwich.jpg,Which_Wich/Surf_and_Turf_Sandwich.jpg,1624,"554 Westport Rd #100, Kansas City, MO 64111",64111,Which_Wich,1,8165695965,,,,,,meats,surf,porkchop,medallions,grouper,salmon,nystrip,crabcakes,turf,tuna,,,,,,,,,,,,,,,,,,,,,,
1625,Surf_and_Turf_Taco,Surf_and_Turf_Taco.jpg,Unforked/Surf_and_Turf_Taco.jpg,1625,"2450 Grand Blvd, Kansas City, MO 64108",64108,Unforked,0,8162833675,,,Other,dinner,,sandwich,surf,turf,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,Sweet_and_Salty_Waffle_Pop,Sweet_and_Salty_Waffle_Pop.jpg,The_Waffle_Bar/Sweet_and_Salty_Waffle_Pop.jpg,1626,"4745 Central St, Kansas City, MO 64112",64112,The_Waffle_Bar,0,8168238348,,,Meat,lunch,,taco,surf,thinly,salad,beef,spinach,krab,sliced,cucumbers,roast,taco,turf,,,,,,,,,,,,,,,,,,,,
1627,Sweet_and_Sour_Chicken,Sweet and Sour Chicken.jpg,China_One_Express/Sweet and Sour Chicken.jpg,1627,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$8.75,6818143,vegetarian,Dessert,dessert,dessert,tri,tomato,seared,queso,sweet,tip,pop,shrimp,pico,salty,onions/poblanos,chipotle,steak,waffle,blistered,,,,,,,,,,,,,,,,
1628,Sweet_and_Sour_Chicken,Sweet_and_Sour_Chicken.jpg,Bo_Ling_s_Plaza/Sweet_and_Sour_Chicken.jpg,1628,"4701 Jefferson St, Kansas City, MO 64112",64112,Bo_Ling_s_Plaza,0,8167531718,,,Meat,Dinner,Chinese,meats,unhealthy,waffleonstick,sweet,fairfood,sour,pretzel,almonds,chicken,drizzle,,,,,,,,,,,,,,,,,,,,,,
1629,Sweet_and_Sour_Chicken_All_Day_Combo,Sweet_and_Sour_Chicken.jpg,Jasmine_Garden/Sweet_and_Sour_Chicken.jpg,1629,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$7.95,12019898,meat,dinner,,rice dish,sweet,carrots,sour,peppers,chicken,fried,onions,sauce,,,,,,,,,,,,,,,,,,,,,,,
1630,Sweet_and_Sour_Chicken_Lunch_Special,Sweet and Sour Chicken.jpg,China_One_Express/Sweet and Sour Chicken.jpg,1630,"11176 Antioch Rd, Overland Park, KS 66210",66210,China_One_Express,1,9134515959,$6.45,9196145,Meat,Dinner,Chinese,Meats,wonton,breaded,fried,sweet,buffet,sour,combo,chicken,rice,day,,,,,,,,,,,,,,,,,,,,,
1631,Sweet_and_Sour_Chicken_Lunch_Special,Sweet_and_Sour_Chicken.jpg,Jasmine_Garden/Sweet_and_Sour_Chicken.jpg,1631,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$6.25,11996885,Meat,Lunch,Chinese,meats,onions,fried,sweet,rolls,lunch,sour,peppers,chicken,rice,sauce,egg,,,,,,,,,,,,,,,,,,,,
1632,Sweet_Caroline,Sweet_Caroline.jpg,Char_Bar/Sweet_Caroline.jpg,1632,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,,,Meat,Lunch,Chinese,Meats,sweet,carrots,lunch,sour,peppers,chicken,fried,onions,sauce,,,,,,,,,,,,,,,,,,,,,,
1633,Sweet_Caroline,Sweet_Caroline1.jpg,Char_Bar/Sweet_Caroline1.jpg,1633,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,,,Meat,lunch,,,onions,fried,sweet,rolls,caroline,sour,peppers,chicken,rice,sauce,egg,,,,,,,,,,,,,,,,,,,,
1634,Sweet_Cheeses_Burger,Sweet_Cheeses_Burger.jpg,Red_Door_Woodfired_Grill,1634,"8001 West 159th Street, Overland Park, KS 66223",66223,Red_Door_Woodfired_Grill,,9132763667,,,Meat,lunch,,,hoagie,bacon,cheddar,tillamook,caroline,sweet,charleston,chicken,smoked,pulled,toasted,,,,,,,,,,,,,,,,,,,,
1635,Sweet_Cheeses_Burger,Sweet_Cheeses_Burger1.jpg,Red_Door_Woodfired_Grill,1635,"8001 West 159th Street, Overland Park, KS 66223",66223,Red_Door_Woodfired_Grill,,9132763667,,,meat,lunch,american,burger,cheeses,hoagie,burger,bacon,cheddar,tillamook,sweet,charleston,chicken,smoked,pulled,toasted,,,,,,,,,,,,,,,,,,,
1636,Sweet_Chili_wings,Sweet_Chili_wings.jpg,KC_Kitchen_and_Pizzeria/Sweet_Chili_wings.jpg,1636,"3906 Waddell Ave, Kansas City, MO 64111",64111,KC_Kitchen_and_Pizzeria,0,8165994533,,,meat,lunch,american,burger,cheese,cheeses,cheddar,mayo,bacon,burger,sriracha,sweet,swiss,smoked,fritter,,,,,,,,,,,,,,,,,,,,
1637,Sweet_Potato_Fries,Sweet_Potato_Fries.jpg,Beer_Kitchen/Sweet_Potato_Fries.jpg,1637,"435 Westport Rd, Kansas City, MO 64111",64111,Beer_Kitchen,0,8163894180,,,Meat,dinner,,appetizer,cheese,cheddar,mayo,bacon,sriracha,sweet,swiss,chili,smoked,wings,fritter,,,,,,,,,,,,,,,,,,,,
1638,Sweet_Potato_Fries_with_Curry_Aioli,Sweet_Potato_Fries_with_Curry_Aioli.jpg,The_Mixx/Sweet_Potato_Fries_with_Curry_Aioli.jpg,1638,"4855 Main Street, Kansas City, MO 64112",64112,The_Mixx,0,8167562300,,,vegetarian,lunch,,appetizer,sweet,chili,fries,sauce,potato,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,Sweet_Thai_Chili_Wings,Sweet_Thai_Chili_Wings.jpg,Brick_House/Sweet_Thai_Chili_Wings.jpg,1639,"400 E 31st St, Kansas City, MO 64108",64108,Brick_House,0,8162553912,,,vegetarian,Other,,appetizer,cut,curry,potato,sweet,fries,hand,aioli,orange,fried,salt,,,,,,,,,,,,,,,,,,,,,
1640,Swordfish_Casino,Swordfish_Casino.jpg,McCormick_and_Schmick_s_Seafood_and_Steaks/Swordfish_Casino.jpg,1640,"448 W 47th St, Kansas City, MO 64112",64112,McCormick_and_Schmick_s_Seafood_and_Steaks,0,8165316800,,,vegetarian,dinner,american,appetizer,potato,dip,sweet,fries,wings,aioli,garlic,thai,curry,chili,sauce,,,,,,,,,,,,,,,,,,,,
1641,Swordfish_Casino1,Swordfish_Casino1.jpg,McCormick_and_Schmick_s_Seafood_and_Steaks/Swordfish_Casino1.jpg,1641,"448 W 47th St, Kansas City, MO 64112",64112,McCormick_and_Schmick_s_Seafood_and_Steaks,0,8165316800,,,Meat,dinner,,,chilli,casino,swordfish,thai,buffalo,wings,bbq,,,,,,,,,,,,,,,,,,,,,,,,
1642,Szechuan_Chicken,Szechuan_Chicken.jpg,Jasmine_Garden/Szechuan_Chicken.jpg,1642,"8912 W 95th St, Overland Park, KS 66212",66212,Jasmine_Garden,1,9136426888,$8.95,11996387,Meat,dinner,,,pepper,spinach,swordfish,bacon,mushrooms,casino1,crab,red,,,,,,,,,,,,,,,,,,,,,,,
1643,Taco_Combo,Taco_Combo.jpg,El_Fogon/Taco_Combo.jpg,1643,"4041 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,,,Meat,Dinner,Chinese,Meats,pepper,spinach,swordfish,bacon,mushrooms,szechuan,crab,chicken,red,,,,,,,,,,,,,,,,,,,,,,
1644,Taco_Combo1,Taco_Combo1.jpg,El_Fogon/Taco_Combo1.jpg,1644,"4042 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,,,meat,dinner,,taco,sauce,carrots,szechuan,taco,peppers,combo,chicken,rice,onions,,,,,,,,,,,,,,,,,,,,,,
1645,Taco_Combo2,Taco_Combo2.jpg,El_Fogon/Taco_Combo2.jpg,1645,"4043 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,,,meat,dinner,,taco,combo1,cilantro,radishes,de,pico,taco,salsa,rice,gallo,lime,,,,,,,,,,,,,,,,,,,,,
1646,Taco_Pizza,Taco_Pizza.jpg,Artego_Pizza/Taco_Pizza.jpg,1646,"900 W 39th St, Kansas City, MO 64111",64111,Artego_Pizza,0,8169604787,,,meat,dinner,,taco,cilantro,tortillas,mexican,meat,onion,corn,combo2,verde,taco,salsa,rice,,,,,,,,,,,,,,,,,,,,
1647,Taco_Salad,Taco_Salad.jpg,The_Salty_Iguana/Taco_Salad.jpg,1647,"10478 S Ridgeview Rd, Olathe, KS 66061",66061,The_Salty_Iguana,1,9133109003,,,meat,lunch,italian,pizza,pork,tortillas,mexican,meat,taco,rice,sauce,pizza,,,,,,,,,,,,,,,,,,,,,,,
1648,Taco_Salad1,Taco_Salad1.jpg,The_Salty_Iguana/Taco_Salad1.jpg,1648,"10478 S Ridgeview Rd, Olathe, KS 66061",66061,The_Salty_Iguana,1,9133109003,,,,,,taco,tomato,cheese,cilantro,onion,beef,salad,cheddar,garlic,sour,black,taco,olive,salsa,cream,red,ground,,,,,,,,,,,,,,,
1649,Tacos,Tacos.jpg,Eden_Alley_Vegetaria/Tacos.jpg,1649,"707 W 47th St, Kansas City, MO 64112",64112,Eden_Alley_Vegetaria,0,8165615415,,,,,,taco,tomato,cheese,shell,onion,beef,taco,lettuce,in,chicken,crispy,or,salad1,ground,,,,,,,,,,,,,,,,,,
1650,Tacos,Tacos1.jpg,Eden_Alley_Vegetaria/Tacos1.jpg,1650,"707 W 47th St, Kansas City, MO 64112",64112,Eden_Alley_Vegetaria,0,8165615415,,,vegetarian,dinner,,taco,tomato,cheese,shell,onion,beef,tacos,lettuce,in,chicken,crispy,or,ground,,,,,,,,,,,,,,,,,,,
1651,Tacos,Tacos2.jpg,Eden_Alley_Vegetaria/Tacos2.jpg,1651,"707 W 47th St, Kansas City, MO 64112",64112,Eden_Alley_Vegetaria,0,8165615415,,,vegetarian,dinner,,taco,onions,tacos,shells,with,of,corn,cayenne,cumin,vegan,mozzarella,mushrooms,mix,vegetable,protein,tortilla,local,chili,,,,,,,,,,,,,,
1652,Tacos_Al_Carbon,Tacos_Al_Carbon.jpg,Chuy_s/Tacos_Al_Carbon.jpg,1652,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,,,vegetarian,dinner,,taco,onions,tacos,shells,of,corn,cayenne,cumin,vegan,mozzarella,mushrooms,mix,vegetable,protein,tortilla,local,chili,,,,,,,,,,,,,,,
1653,Tacos_Azul,Tacos_Azul.jpg,The_Salty_Iguana/Tacos_Azul.jpg,1653,"10478 S Ridgeview Rd, Olathe, KS 66061",66061,The_Salty_Iguana,1,9133109003,,,Meat,dinner,,taco,onions,tacos,shells,al,of,corn,cayenne,cumin,vegan,mozzarella,mushrooms,mix,vegetable,carbon,protein,tortilla,local,chili,,,,,,,,,,,,,
1654,Tacos_de_Tierra,Tacos_de_Tierra.jpg,The_Sundry/Tacos_de_Tierra.jpg,1654,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,,,,,,taco,tortillas,beef,flour,fajita,chiles,tacos,azul,green,freshly,grilled,chicken,onions,or,,,,,,,,,,,,,,,,,,
1655,Tacos_with_Chorizo,Tacos_with_Chorizo.jpg,The_Sundry/Tacos_with_Chorizo.jpg,1655,"300 E. 39th st. kansas city, mo 64111",64111,The_Sundry,0,8168447878,,,meat,Lunch,,taco,blue,cheese,tortillas,beef,corn,de,tacos,lettuce,tomato,chicken,crispy,or,tierra,,,,,,,,,,,,,,,,,,
1656,Tamale_Plate,Tamale_Plate.jpg,The_Bite/Tamale_Plate.jpg,1656,"23 E 3rd St, Kansas City, MO 64106",64106,The_Bite,0,8165036059,$6.00,,vegetarian,breakfast,,taco,cilantro,spicy,mexican,tacos,chorizo,salsa,sauce,cabage,,,,,,,,,,,,,,,,,,,,,,,
